N6705B exported datalog

"Sample interval: 0.00012288"
"Trigger sample: 0"
"Date: Wed Sep 11 20:03:41 2024"

Sample,"Volt avg 1","Curr avg 1"
356,3.69872,0.0170452
357,3.70026,0.0182047
358,3.69967,0.019684
359,3.69982,0.0211384
360,3.70055,0.0208635
361,3.69967,0.015396
362,3.70055,0.0155559
363,3.69974,0.0159357
364,3.69989,0.0159857
365,3.70026,0.015381
366,3.69952,0.0154309
367,3.69982,0.0163405
368,3.70048,0.0146563
369,3.69945,0.0156458
370,3.70011,0.0154659
371,3.70018,0.0147862
372,3.69974,0.0166054
373,3.69967,0.0170502
374,3.69982,0.0155959
375,3.70018,0.0148062
376,3.69974,0.0158757
377,3.69996,0.0165754
378,3.69989,0.0155709
379,3.69974,0.015236
380,3.7004,0.0159657
381,3.69945,0.0161306
382,3.69982,0.0155709
383,3.70055,0.0164605
384,3.69996,0.0140715
385,3.69908,0.0157158
386,3.70055,0.0161856
387,3.69952,0.0159357
388,3.7004,0.0166854
389,3.70004,0.0144014
390,3.69982,0.0157808
391,3.69982,0.0171552
392,3.70048,0.0143664
393,3.69952,0.0151061
394,3.69952,0.0158358
395,3.69982,0.0159457
396,3.70026,0.0159757
397,3.69974,0.0144914
398,3.70004,0.0164555
399,3.69974,0.0157308
400,3.69989,0.0162306
401,3.69974,0.015296
402,3.69982,0.0142265
403,3.69916,0.0171752
404,3.69996,0.0160657
405,3.69996,0.0165055
406,3.6996,0.0167603
407,3.70011,0.0160557
408,3.70011,0.0149661
409,3.70011,0.0158957
410,3.69982,0.0157858
411,3.69989,0.0159657
412,3.69996,0.0158757
413,3.70026,0.015381
414,3.69996,0.0156358
415,3.69982,0.0159707
416,3.70026,0.0147862
417,3.69901,0.0205836
418,3.70004,0.0211884
419,3.69989,0.0145463
420,3.69989,0.015211
421,3.69974,0.0166504
422,3.69996,0.0156808
423,3.70048,0.0160207
424,3.69989,0.0160407
425,3.70011,0.0165404
426,3.70033,0.0149162
427,3.69952,0.0147412
428,3.70004,0.0151611
429,3.69996,0.0156858
430,3.69967,0.0165954
431,3.69938,0.0151761
432,3.69901,0.0166154
433,3.69967,0.0148162
434,3.69974,0.0147113
435,3.69967,0.0171552
436,3.69967,0.0146513
437,3.69996,0.0150861
438,3.69996,0.0149512
439,3.70026,0.0163955
440,3.70004,0.015301
441,3.7004,0.0151361
442,3.69989,0.0168903
443,3.69989,0.0148512
444,3.70026,0.0155209
445,3.69982,0.0143564
446,3.69894,0.0159257
447,3.70033,0.0149661
448,3.69996,0.0162306
449,3.69974,0.0169203
450,3.70026,0.0146963
451,3.69996,0.0157458
452,3.69967,0.0151611
453,3.69974,0.0166154
454,3.69982,0.0164055
455,3.69989,0.0154059
456,3.69967,0.0165654
457,3.70018,0.0151461
458,3.69952,0.0167553
459,3.69974,0.0161206
460,3.69901,0.0140466
461,3.70033,0.0185096
462,3.69989,0.0137117
463,3.69967,0.0147312
464,3.6996,0.0158857
465,3.69989,0.017525
466,3.69974,0.0156508
467,3.69989,0.0177049
468,3.69982,0.0160007
469,3.69938,0.015216
470,3.69945,0.0155209
471,3.69996,0.0162656
472,3.69974,0.0144514
473,3.70055,0.0149911
474,3.69982,0.0161356
475,3.69974,0.0169003
476,3.69996,0.0148662
477,3.70004,0.0154959
478,3.6993,0.01746
479,3.70033,0.0202038
480,3.69967,0.0179148
481,3.69952,0.021913
482,3.69974,0.0192592
483,3.69996,0.0188494
484,3.6993,0.0176849
485,3.70018,0.022113
486,3.70033,0.0201089
487,3.69989,0.0194841
488,3.69974,0.0163405
489,3.69982,0.0137967
490,3.69938,0.0154359
491,3.6996,0.0145113
492,3.69996,0.0171152
493,3.6996,0.0161306
494,3.6996,0.0142065
495,3.69938,0.0160707
496,3.69982,0.0158458
497,3.69974,0.0146813
498,3.69982,0.0161606
499,3.69996,0.0150061
500,3.70033,0.015371
501,3.69974,0.0158358
502,3.69996,0.015236
503,3.69982,0.0155409
504,3.69996,0.0165304
505,3.6996,0.0149062
506,3.6996,0.015376
507,3.69989,0.0151661
508,3.69967,0.0160806
509,3.70004,0.0157808
510,3.69974,0.0156508
511,3.69894,0.0161356
512,3.70004,0.0150811
513,3.69945,0.0167054
514,3.70011,0.0151111
515,3.70026,0.0139916
516,3.70026,0.0162706
517,3.69952,0.0167803
518,3.69982,0.0158757
519,3.69989,0.0160157
520,3.6996,0.0132669
521,3.69923,0.0156159
522,3.69974,0.0159057
523,3.69938,0.0144814
524,3.70004,0.0161456
525,3.7004,0.0191943
526,3.69967,0.0143814
527,3.70004,0.0150111
528,3.69967,0.0164955
529,3.69974,0.0168953
530,3.6993,0.0159607
531,3.70055,0.0154309
532,3.6996,0.0163305
533,3.70004,0.015361
534,3.69945,0.0161206
535,3.69974,0.0160457
536,3.69982,0.015231
537,3.70018,0.0171102
538,3.69938,0.0156458
539,3.69952,0.0178299
540,3.70004,0.0190843
541,3.69982,0.0192043
542,3.69974,0.0171552
543,3.69982,0.0171402
544,3.70018,0.0159957
545,3.69996,0.0161306
546,3.69952,0.0161756
547,3.69967,0.015326
548,3.69974,0.0142365
549,3.69996,0.0150711
550,3.6993,0.0164005
551,3.69967,0.0155859
552,3.70011,0.0143014
553,3.69908,0.0171802
554,3.69945,0.0165354
555,3.70004,0.015181
556,3.70011,0.0171602
557,3.69996,0.0149811
558,3.69967,0.0123723
559,3.69989,0.0162106
560,3.70011,0.0168203
561,3.69996,0.0161206
562,3.70026,0.0148162
563,3.70048,0.0154209
564,3.69989,0.0160756
565,3.69989,0.0148312
566,3.69923,0.0145813
567,3.69982,0.0158408
568,3.69945,0.0157108
569,3.6993,0.0160407
570,3.69952,0.0155459
571,3.70026,0.0155309
572,3.69996,0.0158707
573,3.69982,0.0147962
574,3.69982,0.0147163
575,3.69938,0.017485
576,3.69989,0.0160707
577,3.69974,0.0148312
578,3.70018,0.0155509
579,3.69945,0.0165804
580,3.69945,0.0163455
581,3.69945,0.0147562
582,3.6996,0.0168953
583,3.70004,0.015266
584,3.70026,0.0146113
585,3.69945,0.0149561
586,3.69967,0.015206
587,3.69952,0.0161656
588,3.70026,0.017435
589,3.69989,0.0173601
590,3.70011,0.0168253
591,3.69996,0.0141065
592,3.70026,0.0176599
593,3.69967,0.0144764
594,3.69967,0.015326
595,3.70018,0.0166954
596,3.69952,0.0162056
597,3.70048,0.0173551
598,3.69952,0.0136367
599,3.69974,0.015186
600,3.69967,0.0170352
601,3.70055,0.0194991
602,3.6996,0.0205986
603,3.69989,0.019699
604,3.69989,0.0200139
605,3.69974,0.0177649
606,3.70026,0.0150611
607,3.69974,0.0148862
608,3.70004,0.0157908
609,3.6996,0.0161856
610,3.6996,0.0147512
611,3.70011,0.0163105
612,3.6996,0.0160906
613,3.70026,0.0157458
614,3.69974,0.0173701
615,3.69982,0.0163955
616,3.6996,0.0147013
617,3.6996,0.0148512
618,3.69967,0.0155709
619,3.70026,0.0173051
620,3.69967,0.0157708
621,3.70026,0.0159457
622,3.69967,0.0158258
623,3.69952,0.0161956
624,3.69996,0.0163705
625,3.69989,0.0128071
626,3.70026,0.0162256
627,3.6996,0.0165604
628,3.69894,0.0150311
629,3.70048,0.015356
630,3.70055,0.0157208
631,3.69974,0.0165804
632,3.69938,0.0158807
633,3.6996,0.015351
634,3.70004,0.0144064
635,3.69967,0.0160207
636,3.70033,0.0158408
637,3.70062,0.015306
638,3.69989,0.0147862
639,3.70026,0.0170602
640,3.69982,0.0150311
641,3.7004,0.0160107
642,3.69974,0.0165854
643,3.69952,0.0159257
644,3.69989,0.0151111
645,3.69982,0.0151061
646,3.70004,0.0151261
647,3.70004,0.0155859
648,3.70018,0.0166504
649,3.6996,0.01754
650,3.69974,0.0156358
651,3.6993,0.0166954
652,3.70026,0.0154909
653,3.70018,0.0154159
654,3.69974,0.0159607
655,3.69974,0.0163505
656,3.70004,0.0149811
657,3.69945,0.0145813
658,3.69996,0.0159557
659,3.70026,0.0160756
660,3.69952,0.017545
661,3.69982,0.0162356
662,3.70004,0.017485
663,3.69901,0.0199689
664,3.70011,0.0205287
665,3.70026,0.0206486
666,3.69996,0.017445
667,3.69974,0.015396
668,3.69923,0.015326
669,3.70018,0.0159057
670,3.69974,0.0148012
671,3.70018,0.0166304
672,3.6996,0.0158957
673,3.69989,0.015286
674,3.69974,0.0142215
675,3.69974,0.0167304
676,3.69974,0.0140565
677,3.70004,0.0146913
678,3.70018,0.0177799
679,3.69916,0.0160707
680,3.6996,0.0144164
681,3.70048,0.0155759
682,3.69996,0.0146313
683,3.70004,0.015276
684,3.7004,0.015251
685,3.69989,0.0159207
686,3.69952,0.0151011
687,3.70004,0.0162356
688,3.69996,0.0162756
689,3.69974,0.0145713
690,3.69996,0.0155259
691,3.70004,0.0136167
692,3.69974,0.0164605
693,3.69938,0.0150111
694,3.69974,0.0170702
695,3.69923,0.0164105
696,3.69974,0.0145063
697,3.69945,0.0147862
698,3.69982,0.0159757
699,3.69989,0.0160707
700,3.69945,0.0160007
701,3.69967,0.0157958
702,3.69996,0.0155309
703,3.6993,0.0159257
704,3.6996,0.0170552
705,3.69996,0.0161856
706,3.69996,0.0142515
707,3.70011,0.0161806
708,3.69989,0.0161456
709,3.70018,0.0162556
710,3.70004,0.0180997
711,3.69967,0.0176599
712,3.69996,0.0147163
713,3.69989,0.0154759
714,3.69967,0.0160457
715,3.69982,0.0167953
716,3.69974,0.0150861
717,3.6993,0.0151061
718,3.70026,0.0154059
719,3.6996,0.0154359
720,3.69916,0.0159357
721,3.70004,0.0147163
722,3.6996,0.0177049
723,3.70033,0.0199439
724,3.69974,0.0195741
725,3.6993,0.0207786
726,3.69952,0.0204537
727,3.69923,0.0181497
728,3.70026,0.0142715
729,3.69996,0.015371
730,3.69982,0.0177799
731,3.70026,0.0157408
732,3.6993,0.0137617
733,3.70033,0.0151661
734,3.69974,0.0163055
735,3.6996,0.0145863
736,3.70033,0.0156458
737,3.69982,0.0158008
738,3.6993,0.0157708
739,3.69974,0.0154059
740,3.70011,0.017515
741,3.69916,0.0146813
742,3.69974,0.0156408
743,3.70018,0.0159007
744,3.70011,0.0145563
745,3.70011,0.0145413
746,3.69952,0.0166054
747,3.69967,0.0158957
748,3.69967,0.0149212
749,3.69974,0.0178099
750,3.70018,0.015386
751,3.6996,0.0149012
752,3.69923,0.0158657
753,3.69996,0.0143764
754,3.6996,0.0160657
755,3.70011,0.01758
756,3.69996,0.0142315
757,3.69982,0.0159307
758,3.69945,0.0159457
759,3.69974,0.0157958
760,3.69952,0.0150661
761,3.69974,0.0158008
762,3.6996,0.0160507
763,3.69967,0.0154709
764,3.69982,0.0162656
765,3.69967,0.0147412
766,3.69982,0.0148812
767,3.70026,0.0159457
768,3.70062,0.0165554
769,3.70004,0.015316
770,3.6996,0.0172451
771,3.69967,0.0173451
772,3.6996,0.015356
773,3.70033,0.0165754
774,3.69982,0.0143364
775,3.69996,0.0161256
776,3.69989,0.0167753
777,3.70011,0.015346
778,3.69989,0.015356
779,3.70026,0.0172101
780,3.70011,0.0159707
781,3.69923,0.0163805
782,3.69967,0.0154609
783,3.69945,0.0176499
784,3.70048,0.0188644
785,3.69901,0.0189844
786,3.70004,0.0187994
787,3.69945,0.0162056
788,3.69974,0.0145513
789,3.69989,0.0179748
790,3.69974,0.0166954
791,3.69989,0.0145513
792,3.69952,0.0151661
793,3.69923,0.0164905
794,3.69996,0.0148962
795,3.69952,0.0140565
796,3.70011,0.0154459
797,3.69967,0.0168953
798,3.70048,0.0147213
799,3.6996,0.0155059
800,3.70026,0.0144314
801,3.69982,0.0160007
802,3.69952,0.0167354
803,3.69916,0.015296
804,3.69938,0.0141665
805,3.69974,0.0165954
806,3.69974,0.0159307
807,3.69938,0.0136717
808,3.69996,0.015206
809,3.69967,0.0165654
810,3.70018,0.0144014
811,3.69989,0.0168203
812,3.6993,0.0159957
813,3.69923,0.0144164
814,3.6996,0.0157258
815,3.69952,0.0154259
816,3.6996,0.0156258
817,3.69945,0.0154209
818,3.6993,0.015311
819,3.69967,0.0149012
820,3.70011,0.0156708
821,3.69952,0.0147912
822,3.69996,0.0157308
823,3.70026,0.0168153
824,3.69916,0.0158607
825,3.70004,0.0143964
826,3.69952,0.0149811
827,3.69974,0.0156708
828,3.69945,0.0170102
829,3.69967,0.0145014
830,3.6993,0.0147412
831,3.69967,0.0166004
832,3.70033,0.0174001
833,3.69996,0.0162956
834,3.69952,0.0163455
835,3.69974,0.0167254
836,3.69945,0.0159757
837,3.70033,0.0146463
838,3.69982,0.015361
839,3.7004,0.0147862
840,3.70011,0.0164605
841,3.69938,0.0151661
842,3.69967,0.0154859
843,3.69989,0.015251
844,3.69989,0.0162756
845,3.69952,0.021923
846,3.69952,0.0187844
847,3.69945,0.0199739
848,3.70077,0.0202438
849,3.69989,0.0176749
850,3.69952,0.0144714
851,3.69989,0.0150561
852,3.69967,0.0162656
853,3.69974,0.0168103
854,3.70011,0.0149012
855,3.70011,0.0136367
856,3.69989,0.0172501
857,3.69996,0.0155659
858,3.7004,0.0154059
859,3.70018,0.0161956
860,3.69967,0.0167503
861,3.69974,0.0159807
862,3.6996,0.0156708
863,3.69967,0.0173851
864,3.69894,0.0155859
865,3.69974,0.0139616
866,3.70018,0.015186
867,3.69996,0.0169503
868,3.69967,0.0167404
869,3.6996,0.0162906
870,3.6996,0.0147312
871,3.7004,0.0164055
872,3.69996,0.0161306
873,3.69989,0.0146013
874,3.6996,0.0145163
875,3.69967,0.0176699
876,3.6993,0.0132769
877,3.70011,0.0165954
878,3.69996,0.0159857
879,3.70004,0.0138566
880,3.69989,0.0169353
881,3.69945,0.0161756
882,3.69982,0.0164455
883,3.69967,0.0157558
884,3.70055,0.0151011
885,3.69974,0.0150911
886,3.70062,0.0149711
887,3.69967,0.0156658
888,3.69996,0.0154759
889,3.70011,0.0149711
890,3.69996,0.0162306
891,3.6996,0.0159257
892,3.69974,0.01743
893,3.69996,0.0165704
894,3.70004,0.0147362
895,3.70018,0.0157658
896,3.69952,0.0161456
897,3.70026,0.01742
898,3.69938,0.0143414
899,3.6996,0.0151061
900,3.69989,0.0161706
901,3.70004,0.0150211
902,3.6993,0.0149811
903,3.69974,0.0161956
904,3.69952,0.0173251
905,3.69923,0.0165554
906,3.70026,0.0180748
907,3.69938,0.0195491
908,3.69989,0.0224478
909,3.70026,0.0204337
910,3.70018,0.0178798
911,3.70026,0.0145663
912,3.69989,0.0167454
913,3.70033,0.0149661
914,3.70004,0.0150961
915,3.69989,0.0158058
916,3.70011,0.0168003
917,3.69967,0.0151061
918,3.69996,0.0155809
919,3.69996,0.0155859
920,3.69952,0.0156958
921,3.69974,0.0166754
922,3.69974,0.0138816
923,3.70033,0.0161706
924,3.69989,0.0165055
925,3.69974,0.015391
926,3.69952,0.0160207
927,3.69989,0.015291
928,3.70011,0.0154659
929,3.69989,0.0154659
930,3.70011,0.0148412
931,3.69974,0.0161156
932,3.70011,0.0160507
933,3.69938,0.0144564
934,3.69938,0.0161906
935,3.69952,0.0161556
936,3.69989,0.0145263
937,3.69967,0.0160956
938,3.70004,0.0166004
939,3.6993,0.0144814
940,3.70004,0.015266
941,3.70055,0.0164255
942,3.69989,0.0164605
943,3.70011,0.0162456
944,3.70018,0.0149561
945,3.6996,0.0158857
946,3.69967,0.0157258
947,3.70004,0.0151461
948,3.69967,0.017525
949,3.69952,0.0149462
950,3.69982,0.0160157
951,3.69945,0.0164055
952,3.69974,0.0156608
953,3.70018,0.0168303
954,3.69996,0.0154659
955,3.69945,0.0154459
956,3.69945,0.0154659
957,3.69952,0.0164305
958,3.70018,0.0162456
959,3.70011,0.0147362
960,3.70011,0.0154209
961,3.69938,0.0158308
962,3.70026,0.015316
963,3.69952,0.0172801
964,3.69982,0.0145913
965,3.70011,0.0154959
966,3.6993,0.0178499
967,3.69996,0.0192093
968,3.69916,0.0183696
969,3.69945,0.0213533
970,3.7004,0.0202838
971,3.69938,0.0179148
972,3.69974,0.0168103
973,3.70011,0.0156658
974,3.69901,0.0155359
975,3.69989,0.0149561
976,3.69996,0.0143464
977,3.6996,0.0160257
978,3.69982,0.0160956
979,3.69974,0.0160507
980,3.70004,0.0162956
981,3.69982,0.0149312
982,3.70018,0.015301
983,3.70004,0.0146463
984,3.69952,0.0158907
985,3.69974,0.0155109
986,3.69996,0.0158058
987,3.70011,0.0161156
988,3.70033,0.0146313
989,3.70004,0.0151211
990,3.70004,0.0149362
991,3.6996,0.0167054
992,3.69974,0.0138616
993,3.69989,0.0164455
994,3.70026,0.0155959
995,3.69982,0.0160307
996,3.70004,0.0158008
997,3.69952,0.0159407
998,3.69982,0.0155909
999,3.69974,0.0151211
1000,3.69982,0.0163455
1001,3.69982,0.0142265
1002,3.69974,0.0157758
1003,3.69908,0.0154209
1004,3.69982,0.015346
1005,3.70011,0.0155759
1006,3.70018,0.0164455
1007,3.70018,0.0159157
1008,3.70004,0.0156608
1009,3.69989,0.0160507
1010,3.70011,0.0140216
1011,3.70033,0.0143414
1012,3.69982,0.0162106
1013,3.69967,0.01756
1014,3.69938,0.0148762
1015,3.69996,0.0164205
1016,3.70011,0.0167054
1017,3.70004,0.0157708
1018,3.69974,0.0166104
1019,3.70026,0.0133868
1020,3.69923,0.0162056
1021,3.69989,0.0160657
1022,3.70011,0.0165604
1023,3.6993,0.0168453
1024,3.6996,0.0167154
1025,3.69945,0.015366
1026,3.69989,0.0158607
1027,3.69916,0.0173051
1028,3.70026,0.0191093
1029,3.69916,0.0183596
1030,3.70077,0.0195991
1031,3.69967,0.017465
1032,3.69938,0.015351
1033,3.69996,0.0162706
1034,3.69967,0.0156508
1035,3.70062,0.0140416
1036,3.70026,0.0157508
1037,3.69989,0.0170452
1038,3.69982,0.0142864
1039,3.69996,0.0159357
1040,3.6996,0.0151361
1041,3.69952,0.0157008
1042,3.69989,0.015191
1043,3.69974,0.0156458
1044,3.6996,0.0157608
1045,3.70026,0.0158158
1046,3.70004,0.0165254
1047,3.70026,0.0151411
1048,3.69952,0.0146963
1049,3.6993,0.0149611
1050,3.69989,0.0159507
1051,3.69996,0.015246
1052,3.70026,0.0160207
1053,3.69982,0.0168903
1054,3.6993,0.0171652
1055,3.69996,0.0144314
1056,3.70026,0.015221
1057,3.70033,0.0161706
1058,3.7004,0.0155159
1059,3.69952,0.0144814
1060,3.69945,0.0165904
1061,3.69916,0.0164655
1062,3.69916,0.0155809
1063,3.69996,0.0151411
1064,3.70011,0.0141515
1065,3.69938,0.0160357
1066,3.69989,0.0170052
